,County,Deaths,MME,State,Year,County Code,Population
4483,GALVESTON,49,67330.79681922316,TX,2007,48167,271667
4484,GALVESTON,37,73247.68257821174,TX,2008,48167,277797
4485,GALVESTON,34,72933.10806589724,TX,2009,48167,283926
4486,GALVESTON,48,75396.032384522,TX,2010,48167,292476
4487,GALVESTON,42,80839.52005816008,TX,2011,48167,295576
4488,GALVESTON,36,85396.33608450925,TX,2012,48167,301053
4489,GARZA,0,384.7216899999994,TX,2006,48169,6415
4490,GARZA,0,352.5260024999995,TX,2007,48169,6424
4491,GARZA,0,339.93622499999907,TX,2008,48169,6433
4492,GARZA,0,472.381064999999,TX,2009,48169,6442
4493,GARZA,0,578.931464999999,TX,2010,48169,6469
4494,GARZA,0,700.8324374999995,TX,2011,48169,6576
4495,GARZA,0,828.8819363625014,TX,2012,48169,6438
4496,GILLESPIE,0,2639.0442249999955,TX,2006,48171,23755
4497,GILLESPIE,0,3893.076222087484,TX,2007,48171,24002
4498,GILLESPIE,0,4194.06302250001,TX,2008,48171,24248
4499,GILLESPIE,0,4273.0003950000155,TX,2009,48171,24495
4500,GILLESPIE,0,4643.430360000038,TX,2010,48171,24887
4501,GILLESPIE,0,5183.847990225063,TX,2011,48171,25053
4502,GILLESPIE,0,5449.101202500082,TX,2012,48171,25193
4503,GOLIAD,0,556.5441749999992,TX,2006,48175,7044
4504,GOLIAD,0,432.6952124999992,TX,2007,48175,7092
4505,GOLIAD,0,415.20131249999895,TX,2008,48175,7140
4506,GOLIAD,0,450.69108749999884,TX,2009,48175,7188
4507,GOLIAD,0,469.0431749999983,TX,2010,48175,7219
4508,GOLIAD,0,574.335104999999,TX,2011,48175,7208
4509,GOLIAD,0,554.1435749999985,TX,2012,48175,7332
4510,GONZALES,0,1986.7192735875046,TX,2006,48177,19084
4511,GONZALES,0,2138.3844981750008,TX,2007,48177,19240
4512,GONZALES,0,2259.571833862502,TX,2008,48177,19396
4513,GONZALES,0,2557.3638788625017,TX,2009,48177,19552
4514,GONZALES,0,2397.795112500009,TX,2010,48177,19798
4515,GONZALES,0,2471.602155000004,TX,2011,48177,19760
4516,GONZALES,0,2832.069720000011,TX,2012,48177,19937
4517,GRAY,0,4575.8109488624705,TX,2006,48179,23257
4518,GRAY,0,4579.4338598625,TX,2007,48179,23189
4519,GRAY,0,5662.803702000041,TX,2008,48179,23122
4520,GRAY,0,5877.5523150000645,TX,2009,48179,23055
4521,GRAY,0,7154.691712500047,TX,2010,48179,22469
4522,GRAY,0,7016.7194175000905,TX,2011,48179,22657
4523,GRAY,0,7323.911171362552,TX,2012,48179,22919
4524,GRAYSON,11,40007.46841981476,TX,2006,48181,112501
4525,GRAYSON,0,49550.741342815665,TX,2007,48181,114125
4526,GRAYSON,0,54267.19858545361,TX,2008,48181,115750
4527,GRAYSON,17,59123.099476128074,TX,2009,48181,117374
4528,GRAYSON,14,64372.89149587797,TX,2010,48181,121030
4529,GRAYSON,17,71881.16340724048,TX,2011,48181,121417
4530,GRAYSON,15,73067.69050747782,TX,2012,48181,121854
4531,GREGG,0,40535.474413590935,TX,2006,48183,121850
4532,GREGG,0,45815.40151372959,TX,2007,48183,122014
4533,GREGG,0,48234.09137980537,TX,2008,48183,122178
4534,GREGG,13,47849.32957133012,TX,2009,48183,122342
4535,GREGG,0,49667.563567955294,TX,2010,48183,121987
4536,GREGG,13,53268.92621318063,TX,2011,48183,122657
4537,GREGG,0,55710.90679384196,TX,2012,48183,123098
4538,GRIMES,0,1150.9386150000062,TX,2006,48185,25462
4539,GRIMES,0,1344.8034375000066,TX,2007,48185,25681
4540,GRIMES,0,1514.2865025000087,TX,2008,48185,25899
4541,GRIMES,0,1680.1615500000098,TX,2009,48185,26118
4542,GRIMES,0,1719.6852000000101,TX,2010,48185,26615
4543,GRIMES,0,2204.8379550000136,TX,2011,48185,26652
4544,GRIMES,0,2458.473938175012,TX,2012,48185,26683
4545,GUADALUPE,1,9960.171821000156,TX,2006,48187,116179
4546,GUADALUPE,0,13339.469442500184,TX,2007,48187,120082
4547,GUADALUPE,0,15288.59356900025,TX,2008,48187,123985
4548,GUADALUPE,11,16398.63647250034,TX,2009,48187,127889
4549,GUADALUPE,11,19001.89437000052,TX,2010,48187,132596
4550,GUADALUPE,11,21262.104600000755,TX,2011,48187,135810
4551,GUADALUPE,1,21769.72711500059,TX,2012,48187,139656
4552,HALE,0,3583.0620383999913,TX,2006,48189,38028
4553,HALE,0,3754.7561190749957,TX,2007,48189,37652
4554,HALE,0,4052.0987795249953,TX,2008,48189,37275
4555,HALE,0,4549.533496800018,TX,2009,48189,36899
4556,HALE,0,4905.07915657505,TX,2010,48189,36270
4557,HALE,0,5546.532661575096,TX,2011,48189,36383
4558,HALE,0,5324.721935212552,TX,2012,48189,36257
4559,HALL,0,537.048249999999,TX,2006,48191,3491
4560,HALL,0,411.4490924999994,TX,2007,48191,3450
4561,HALL,0,545.0701499999997,TX,2008,48191,3409
4562,HALL,0,592.4975250000001,TX,2009,48191,3368
4563,HALL,0,538.6421999999999,TX,2010,48191,3359
4564,HALL,0,637.442887500001,TX,2011,48191,3312
4565,HALL,0,573.0313349999998,TX,2012,48191,3267
4566,HAMILTON,0,2016.9242252250085,TX,2006,48193,8312
4567,HAMILTON,0,2314.2545400000063,TX,2007,48193,8310
4568,HAMILTON,0,2735.5590300000117,TX,2008,48193,8308
4569,HAMILTON,0,3489.208972500013,TX,2009,48193,8307
4570,HAMILTON,0,3739.1315400000185,TX,2010,48193,8465
4571,HAMILTON,0,3731.284560000016,TX,2011,48193,8388
4572,HAMILTON,0,3917.0629875000177,TX,2012,48193,8248
4573,HANSFORD,0,280.0136174999999,TX,2006,48195,5643
4574,HANSFORD,0,410.3758649999992,TX,2007,48195,5632
4575,HANSFORD,0,275.24819999999994,TX,2008,48195,5621
4576,HANSFORD,0,258.724125,TX,2009,48195,5610
4577,HANSFORD,0,262.94452499999994,TX,2010,48195,5601
4578,HANSFORD,0,219.6758249999998,TX,2011,48195,5581
4579,HANSFORD,0,182.3541,TX,2012,48195,5535
4580,HARDEMAN,0,382.5500999999994,TX,2006,48197,4285
4581,HARDEMAN,0,413.2445999999993,TX,2007,48197,4253
4582,HARDEMAN,0,501.9878999999981,TX,2008,48197,4221
4583,HARDEMAN,0,422.0389874999989,TX,2009,48197,4188
4584,HARDEMAN,0,527.669474999999,TX,2010,48197,4159
4585,HARDEMAN,0,561.9815999999995,TX,2011,48197,4159
4586,HARDEMAN,0,621.2254499999998,TX,2012,48197,4098
4587,HARDIN,0,10127.225170500225,TX,2006,48199,53297
4588,HARDIN,0,10905.308415000192,TX,2007,48199,53609
4589,HARDIN,0,11691.918871725264,TX,2008,48199,53921
4590,HARDIN,11,11879.301292500231,TX,2009,48199,54233
4591,HARDIN,11,11965.86030000028,TX,2010,48199,54783
4592,HARDIN,0,12759.003573862827,TX,2011,48199,55061
4593,HARDIN,11,12227.837572950228,TX,2012,48199,55117
4594,HARRIS,394,927285.8696146555,TX,2006,48201,3801773
4595,HARRIS,493,1161009.0307608459,TX,2007,48201,3880990
4596,HARRIS,248,878090.8610062898,TX,2008,48201,3960207
4597,HARRIS,408,1014471.842310698,TX,2009,48201,4039424
4598,HARRIS,382,1075714.3855748912,TX,2010,48201,4107828
4599,HARRIS,379,1035248.9850744377,TX,2011,48201,4179796
4600,HARRIS,366,882017.2444067856,TX,2012,48201,4264193
4601,HARRISON,0,7790.147345000176,TX,2006,48203,65690
4602,HARRISON,0,9429.84679750022,TX,2007,48203,65783
4603,HARRISON,0,9882.454462500229,TX,2008,48203,65875
4604,HARRISON,0,11334.583275000381,TX,2009,48203,65968
4605,HARRISON,0,12740.163067500383,TX,2010,48203,65769
4606,HARRISON,0,14113.568827500198,TX,2011,48203,66345
4607,HARRISON,0,13418.229243862661,TX,2012,48203,66271
4608,HASKELL,0,1139.6553000000074,TX,2006,48207,5987
4609,HASKELL,0,1534.1774925000107,TX,2007,48207,5970
4610,HASKELL,0,1486.2800400000094,TX,2008,48207,5953
4611,HASKELL,0,1993.258687500013,TX,2009,48207,5936
4612,HASKELL,0,2080.629300000005,TX,2010,48207,5879
4613,HASKELL,0,2401.4918477250044,TX,2011,48207,5958
4614,HASKELL,0,2839.6597875000043,TX,2012,48207,5883
4615,HAYS,0,13970.122739725282,TX,2006,48209,120628
4616,HAYS,0,19294.57542103796,TX,2007,48209,128977
4617,HAYS,11,22410.90753436305,TX,2008,48209,137326
4618,HAYS,0,24849.807277500557,TX,2009,48209,145675
4619,HAYS,16,29500.760231363307,TX,2010,48209,158212
4620,HAYS,0,30905.69934498849,TX,2011,48209,163259
4621,HAYS,0,33443.348745900716,TX,2012,48209,168518
4622,HEMPHILL,0,260.61749999999995,TX,2006,48211,4004
4623,HEMPHILL,0,324.35489999999965,TX,2007,48211,4007
4624,HEMPHILL,0,408.9037499999994,TX,2008,48211,4011
4625,HEMPHILL,0,611.7990900000005,TX,2009,48211,4015
4626,HEMPHILL,0,654.9919875000007,TX,2010,48211,3795
4627,HEMPHILL,0,771.8321775000028,TX,2011,48211,3956
4628,HEMPHILL,0,906.325365000002,TX,2012,48211,4092
4629,HENDERSON,0,14504.237831362898,TX,2006,48213,76401
4630,HENDERSON,0,16363.01868972528,TX,2007,48213,76814
4631,HENDERSON,0,17863.948321587905,TX,2008,48213,77226
4632,HENDERSON,0,19459.2027077257,TX,2009,48213,77638
4633,HENDERSON,0,20490.829282500825,TX,2010,48213,78622
4634,HENDERSON,0,23139.508005000982,TX,2011,48213,78792
4635,HENDERSON,0,23406.466425000606,TX,2012,48213,78951
4636,HIDALGO,0,21356.91836916461,TX,2006,48215,742421
4637,HIDALGO,0,33709.94596375368,TX,2007,48215,753092
4638,HIDALGO,0,44395.44142240576,TX,2008,48215,763763
4639,HIDALGO,0,38298.66964931748,TX,2009,48215,774434
4640,HIDALGO,0,39214.21602023048,TX,2010,48215,779213
4641,HIDALGO,0,46471.80102023283,TX,2011,48215,795741
4642,HIDALGO,0,48668.213820008415,TX,2012,48215,808835
4643,HILL,0,7634.907427500158,TX,2006,48217,34362
4644,HILL,0,9389.403665000229,TX,2007,48217,34474
4645,HILL,0,9400.954455000248,TX,2008,48217,34587
4646,HILL,0,9413.69175772532,TX,2009,48217,34699
4647,HILL,0,10086.300525000352,TX,2010,48217,35145
4648,HILL,0,11311.948590000477,TX,2011,48217,35200
4649,HILL,0,11291.624347500345,TX,2012,48217,35157
4650,HOCKLEY,0,3337.968300000003,TX,2006,48219,23045
4651,HOCKLEY,0,3050.9760875000065,TX,2007,48219,23054
4652,HOCKLEY,0,3273.785700000009,TX,2008,48219,23063
4653,HOCKLEY,0,4288.860270000017,TX,2009,48219,23073
4654,HOCKLEY,0,4131.7402875000125,TX,2010,48219,22852
4655,HOCKLEY,0,4414.125562500029,TX,2011,48219,22929
4656,HOCKLEY,0,4588.289002500021,TX,2012,48219,23075
4657,HOOD,0,12710.261922500107,TX,2006,48221,45577
4658,HOOD,0,14270.331070500137,TX,2007,48221,46718
4659,HOOD,0,15217.78226272514,TX,2008,48221,47859
4660,HOOD,0,15453.697177500217,TX,2009,48221,48999
4661,HOOD,0,15953.185432725251,TX,2010,48221,51268
4662,HOOD,0,17417.737200000392,TX,2011,48221,51558
4663,HOOD,0,19751.079960000214,TX,2012,48221,52129
4664,HOPKINS,0,12186.488484725269,TX,2006,48223,34124
4665,HOPKINS,0,14039.454993625302,TX,2007,48223,34334
4666,HOPKINS,0,15284.071541812837,TX,2008,48223,34545
4667,HOPKINS,0,13553.41125000032,TX,2009,48223,34755
4668,HOPKINS,1,14120.891677500305,TX,2010,48223,35206
4669,HOPKINS,0,14839.236030000313,TX,2011,48223,35253
4670,HOPKINS,0,16323.225555000205,TX,2012,48223,35310
4671,HOUSTON,0,4439.637674999988,TX,2006,48225,23583
4672,HOUSTON,0,4979.673922500037,TX,2007,48225,23522
4673,HOUSTON,0,4369.734337500006,TX,2008,48225,23462
4674,HOUSTON,0,4773.172537500027,TX,2009,48225,23401
4675,HOUSTON,0,5143.580625000038,TX,2010,48225,23681
4676,HOUSTON,0,5007.435676350039,TX,2011,48225,23428
4677,HOUSTON,0,4484.749741800022,TX,2012,48225,23209
4678,HOWARD,0,6285.54052295009,TX,2006,48227,34387
4679,HOWARD,0,8095.323300000147,TX,2007,48227,34604
4680,HOWARD,0,8853.157477500226,TX,2008,48227,34821
4681,HOWARD,0,9099.513577500229,TX,2009,48227,35037
4682,HOWARD,0,8706.441472500188,TX,2010,48227,34992
4683,HOWARD,0,9459.893115000172,TX,2011,48227,35016
4684,HOWARD,0,9385.709070000115,TX,2012,48227,35531
4685,HUNT,0,18250.11905950053,TX,2006,48231,79912
4686,HUNT,0,21755.380426901058,TX,2007,48231,81149
4687,HUNT,0,24608.19063553899,TX,2008,48231,82387
4688,HUNT,0,25756.646285889503,TX,2009,48231,83624
4689,HUNT,0,27291.286553852184,TX,2010,48231,86384
4690,HUNT,0,28803.01534181442,TX,2011,48231,86701
4691,HUNT,0,27906.31305817637,TX,2012,48231,87001
4692,HUTCHINSON,0,6264.008027362533,TX,2006,48233,22723
4693,HUTCHINSON,0,4890.592686362495,TX,2007,48233,22605
4694,HUTCHINSON,0,4742.92170772501,TX,2008,48233,22487
4695,HUTCHINSON,0,4877.611320225026,TX,2009,48233,22369
4696,HUTCHINSON,0,5223.676732500037,TX,2010,48233,22212
4697,HUTCHINSON,0,5626.995367950062,TX,2011,48233,22021
4698,HUTCHINSON,0,5726.8054725000675,TX,2012,48233,22021
4699,JACK,0,1172.3745750000012,TX,2006,48237,9149
4700,JACK,0,1210.3084500000011,TX,2007,48237,9120
4701,JACK,0,1465.2924125000013,TX,2008,48237,9090
4702,JACK,0,1467.2897025000007,TX,2009,48237,9060
4703,JACK,0,1462.601306812501,TX,2010,48237,9007
4704,JACK,0,1222.5528000000004,TX,2011,48237,9032
4705,JACK,0,1383.9818624999994,TX,2012,48237,8995
4706,JACKSON,0,1282.9623025000046,TX,2006,48239,13657
4707,JACKSON,0,1409.3433675000033,TX,2007,48239,13771
4708,JACKSON,0,1453.4752577250022,TX,2008,48239,13885
4709,JACKSON,0,1537.037550450001,TX,2009,48239,13999
4710,JACKSON,0,1694.4078527249994,TX,2010,48239,14091
4711,JACKSON,0,1978.9928177250013,TX,2011,48239,14048
4712,JACKSON,0,2323.995769762513,TX,2012,48239,14273
4713,JASPER,0,13747.259659087737,TX,2006,48241,36033
4714,JASPER,0,14894.123213175259,TX,2007,48241,35986
4715,JASPER,0,16596.82045878774,TX,2008,48241,35940
4716,JASPER,0,16231.497721350232,TX,2009,48241,35894
4717,JASPER,0,15634.470547950254,TX,2010,48241,35775
4718,JASPER,0,16444.382701125287,TX,2011,48241,36199
4719,JASPER,0,16480.585381575238,TX,2012,48241,35851
4720,JEFFERSON,51,72068.59610887198,TX,2006,48245,249930
4721,JEFFERSON,27,83962.36310227362,TX,2007,48245,250448
4722,JEFFERSON,37,74677.50400362247,TX,2008,48245,250966
4723,JEFFERSON,3,65021.079463169255,TX,2009,48245,251485
4724,JEFFERSON,34,64005.88000976912,TX,2010,48245,252463
4725,JEFFERSON,31,62469.738874769275,TX,2011,48245,253456
4726,JEFFERSON,3,56495.39639273122,TX,2012,48245,251604
4727,JIM HOGG,0,155.08834499999992,TX,2006,48247,5317
4728,JIM HOGG,0,181.75094999999988,TX,2007,48247,5313
4729,JIM HOGG,0,196.2274125,TX,2008,48247,5308
4730,JIM HOGG,0,242.25091500000005,TX,2009,48247,5304
4731,JIM HOGG,0,300.04432499999973,TX,2010,48247,5288
4732,JIM HOGG,0,411.58760249999875,TX,2011,48247,5291
4733,JIM HOGG,0,490.3172099999988,TX,2012,48247,5280
4734,JIM WELLS,0,6192.439857500052,TX,2006,48249,41554
4735,JIM WELLS,0,8223.088978500075,TX,2007,48249,41518
4736,JIM WELLS,0,8651.791560000041,TX,2008,48249,41481
4737,JIM WELLS,0,10864.676778862598,TX,2009,48249,41445
4738,JIM WELLS,0,12051.152527725122,TX,2010,48249,40885
4739,JIM WELLS,0,11752.08241500013,TX,2011,48249,41211
4740,JIM WELLS,0,11847.095066362675,TX,2012,48249,41644
4741,JOHNSON,1,34493.24988081436,TX,2006,48251,138851
4742,JOHNSON,0,37635.641312539614,TX,2007,48251,141337
4743,JOHNSON,13,43136.30370785266,TX,2008,48251,143823
4744,JOHNSON,0,44727.01549204015,TX,2009,48251,146308
4745,JOHNSON,11,47559.14394067728,TX,2010,48251,151248
4746,JOHNSON,12,51951.59774703992,TX,2011,48251,152071
4747,JOHNSON,13,52776.40796295228,TX,2012,48251,153405
4748,JONES,0,1433.5763175000104,TX,2006,48253,20356
4749,JONES,0,1530.2005100000124,TX,2007,48253,20309
4750,JONES,0,1925.7603150000155,TX,2008,48253,20263
4751,JONES,0,2218.159387500016,TX,2009,48253,20216
4752,JONES,0,2250.589950000014,TX,2010,48253,20237
4753,JONES,0,2767.6893300000047,TX,2011,48253,20266
4754,JONES,0,2746.053480000004,TX,2012,48253,19870
4755,KARNES,0,1375.360365000008,TX,2006,48255,14273
4756,KARNES,0,1419.9288950000055,TX,2007,48255,14382
4757,KARNES,0,1703.1652350000086,TX,2008,48255,14492
4758,KARNES,0,2088.6153675000032,TX,2009,48255,14602
4759,KARNES,0,2468.044669087499,TX,2010,48255,14889
4760,KARNES,0,3278.575702500003,TX,2011,48255,14955
4761,KARNES,0,3709.477777499988,TX,2012,48255,14860
4762,KAUFMAN,0,22999.276545063698,TX,2006,48257,89090
4763,KAUFMAN,0,25362.434598001422,TX,2007,48257,92100
4764,KAUFMAN,1,28621.131195826576,TX,2008,48257,95109
4765,KAUFMAN,0,30910.494254064048,TX,2009,48257,98119
4766,KAUFMAN,0,32210.744215426617,TX,2010,48257,103890
4767,KAUFMAN,0,33738.28337906392,TX,2011,48257,105213
4768,KAUFMAN,12,35284.13204111353,TX,2012,48257,106578
4769,KENDALL,0,4937.820233625022,TX,2006,48259,26681
4770,KENDALL,0,5548.056959075046,TX,2007,48259,28217
4771,KENDALL,0,6655.397878162596,TX,2008,48259,29753
4772,KENDALL,0,6970.2887220375815,TX,2009,48259,31289
4773,KENDALL,0,7765.730273400093,TX,2010,48259,33616
4774,KENDALL,0,8409.692085675122,TX,2011,48259,34447
4775,KENDALL,0,8745.015120675112,TX,2012,48259,35586
4776,KERR,0,10944.553420000131,TX,2006,48265,47645
4777,KERR,0,12985.181243500148,TX,2007,48265,48016
4778,KERR,0,13219.478060500249,TX,2008,48265,48388
4779,KERR,0,13500.47087636285,TX,2009,48265,48759
4780,KERR,0,14248.687440000249,TX,2010,48265,49622
4781,KERR,1,14215.775655000189,TX,2011,48265,49617
4782,KERR,0,13300.075451362673,TX,2012,48265,49701
4783,KIMBLE,0,657.0838800000002,TX,2006,48267,4712
4784,KIMBLE,0,763.8763125000023,TX,2007,48267,4681
4785,KIMBLE,0,793.0041000000014,TX,2008,48267,4651
4786,KIMBLE,0,756.7824900000012,TX,2009,48267,4621
4787,KIMBLE,0,1183.0026077250047,TX,2010,48267,4602
4788,KIMBLE,0,1400.0095500000045,TX,2011,48267,4594
4789,KIMBLE,0,1119.4784550000018,TX,2012,48267,4526
4790,KINNEY,0,131.20732499999997,TX,2006,48271,3482
4791,KINNEY,0,157.4461649999999,TX,2007,48271,3503
4792,KINNEY,0,205.89209249999985,TX,2008,48271,3524
4793,KINNEY,0,325.45499999999964,TX,2009,48271,3545
4794,KINNEY,0,270.7386899999999,TX,2010,48271,3590
4795,KINNEY,0,263.79350999999957,TX,2011,48271,3607
4796,KINNEY,0,248.54017499999992,TX,2012,48271,3639
4797,KLEBERG,0,2185.7322775000107,TX,2006,48273,32786
4798,KLEBERG,0,3296.941863000005,TX,2007,48273,32650
4799,KLEBERG,0,3681.767367000005,TX,2008,48273,32515
4800,KLEBERG,0,4062.0703725000185,TX,2009,48273,32380
4801,KLEBERG,0,4531.544310225033,TX,2010,48273,32034
4802,KLEBERG,0,5556.415545000064,TX,2011,48273,32033
4803,KLEBERG,0,5897.724975000061,TX,2012,48273,32105
4804,KNOX,0,720.5065500000004,TX,2006,48275,3771
4805,KNOX,0,737.9065250000008,TX,2007,48275,3765
4806,KNOX,0,1065.2560200000014,TX,2008,48275,3760
4807,KNOX,0,1270.3725900000015,TX,2009,48275,3755
4808,KNOX,0,1064.0803650000025,TX,2010,48275,3723
4809,KNOX,0,1119.6568050000017,TX,2011,48275,3721
4810,KNOX,0,519.0835424999991,TX,2012,48275,3729
4811,LA SALLE,0,557.2940249999989,TX,2006,48283,6671
4812,LA SALLE,0,588.6339749999993,TX,2007,48283,6758
4813,LA SALLE,0,584.7937499999998,TX,2008,48283,6846
4814,LA SALLE,0,575.1716999999996,TX,2009,48283,6934
4815,LA SALLE,0,615.4012499999994,TX,2010,48283,6914
4816,LA SALLE,0,755.1537750000012,TX,2011,48283,7001
4817,LA SALLE,0,795.7155750000024,TX,2012,48283,7158
4818,LAMAR,0,12713.487952675096,TX,2006,48277,49710
4819,LAMAR,0,14293.172249162582,TX,2007,48277,49692
4820,LAMAR,0,15888.57268321265,TX,2008,48277,49673
4821,LAMAR,0,17375.239242937845,TX,2009,48277,49655
4822,LAMAR,0,19609.545724087882,TX,2010,48277,49819
4823,LAMAR,0,20973.316571362837,TX,2011,48277,49854
4824,LAMAR,0,21163.16600250021,TX,2012,48277,49657
4825,LAMB,0,1666.9709300000113,TX,2006,48279,14559
4826,LAMB,0,2138.4810909000093,TX,2007,48279,14431
4827,LAMB,0,2187.7118550000087,TX,2008,48279,14304
4828,LAMB,0,2238.9473550000125,TX,2009,48279,14177
4829,LAMB,0,2573.062890000017,TX,2010,48279,13994
4830,LAMB,0,2776.8079350000157,TX,2011,48279,14056
4831,LAMB,0,2572.8435975000148,TX,2012,48279,13861
4832,LAMPASAS,0,1644.9588375000117,TX,2006,48281,19002
4833,LAMPASAS,0,2042.2100704500158,TX,2007,48281,19170
4834,LAMPASAS,0,2382.097643400011,TX,2008,48281,19338
4835,LAMPASAS,0,2790.6455931750083,TX,2009,48281,19505
4836,LAMPASAS,0,2927.407429087506,TX,2010,48281,19766
4837,LAMPASAS,0,3662.7091140000043,TX,2011,48281,19925
4838,LAMPASAS,0,3888.386826000017,TX,2012,48281,20060
4839,LAVACA,0,3246.0668615000004,TX,2006,48285,18845
4840,LAVACA,0,3541.4057875000008,TX,2007,48285,18953
4841,LAVACA,0,4140.873840000005,TX,2008,48285,19062
4842,LAVACA,0,4189.104678862511,TX,2009,48285,19171
4843,LAVACA,0,4053.1084950000154,TX,2010,48285,19255
4844,LAVACA,0,4634.550510000038,TX,2011,48285,19310
4845,LAVACA,0,4858.568077500043,TX,2012,48285,19529
4846,LEE,0,1926.7484400000048,TX,2006,48287,16076
4847,LEE,0,1860.982957500011,TX,2007,48287,16163
4848,LEE,0,2128.9224975000093,TX,2008,48287,16250
4849,LEE,0,2168.174902500008,TX,2009,48287,16337
4850,LEE,0,2794.1808675000043,TX,2010,48287,16592
4851,LEE,0,3233.982870000014,TX,2011,48287,16555
4852,LEE,0,3178.3588950000108,TX,2012,48287,16504
4853,LEON,0,1646.6260575000101,TX,2006,48289,16303
4854,LEON,0,1792.5267150000134,TX,2007,48289,16382
4855,LEON,0,1844.3351400000129,TX,2008,48289,16461
4856,LEON,0,2179.095705000012,TX,2009,48289,16540
4857,LEON,0,2070.2225250000106,TX,2010,48289,16726
4858,LEON,0,2280.2140950000053,TX,2011,48289,16830
4859,LEON,0,2870.0011950000053,TX,2012,48289,16747
4860,LIBERTY,12,19995.849570675844,TX,2006,48291,68922
4861,LIBERTY,2,29374.730693125708,TX,2007,48291,70229
4862,LIBERTY,13,30113.3945816259,TX,2008,48291,71535
4863,LIBERTY,16,30630.739021125697,TX,2009,48291,72842
4864,LIBERTY,12,33707.170972950735,TX,2010,48291,75856
4865,LIBERTY,1,30326.117160000602,TX,2011,48291,75981
4866,LIBERTY,0,26932.95310500035,TX,2012,48291,76371
4867,LIMESTONE,0,9997.252725000064,TX,2006,48293,23587
4868,LIMESTONE,0,12072.352043862564,TX,2007,48293,23580
4869,LIMESTONE,0,12996.805173862616,TX,2008,48293,23573
4870,LIMESTONE,0,11720.205225000218,TX,2009,48293,23566
4871,LIMESTONE,0,9137.528370000224,TX,2010,48293,23490
4872,LIMESTONE,0,8026.105200000115,TX,2011,48293,23592
4873,LIMESTONE,0,8228.613862500073,TX,2012,48293,23690
4874,LIPSCOMB,0,44.479500000000044,TX,2006,48295,3353
4875,LIVE OAK,0,827.1291750000024,TX,2006,48297,11161
4876,LIVE OAK,0,1039.667903862503,TX,2007,48297,11254
4877,LIVE OAK,0,963.616977500002,TX,2008,48297,11347
4878,LIVE OAK,0,1132.7740875000027,TX,2009,48297,11440
4879,LIVE OAK,0,1086.7797375000046,TX,2010,48297,11556
4880,LIVE OAK,0,1272.792907725005,TX,2011,48297,11507
4881,LIVE OAK,0,1268.183190000005,TX,2012,48297,11655
4882,LLANO,0,3664.630255500017,TX,2006,48299,17518
4883,LLANO,0,4127.324497500027,TX,2007,48299,17833
4884,LLANO,0,4692.495960225037,TX,2008,48299,18149
4885,LLANO,0,5104.291931812561,TX,2009,48299,18464
4886,LLANO,0,5753.585988862585,TX,2010,48299,19334
4887,LLANO,0,6310.76985750009,TX,2011,48299,19069
4888,LLANO,0,5509.634482500045,TX,2012,48299,19262
4889,LUBBOCK,18,53134.416732369406,TX,2006,48303,265519
4890,LUBBOCK,15,60839.862117870936,TX,2007,48303,269086
4891,LUBBOCK,18,65901.49627422164,TX,2008,48303,272653
4892,LUBBOCK,18,69486.74054727242,TX,2009,48303,276220
4893,LUBBOCK,19,71477.5001338599,TX,2010,48303,280304
4894,LUBBOCK,21,76292.09213727228,TX,2011,48303,283395
4895,LUBBOCK,19,77877.66396383465,TX,2012,48303,285972
4896,LYNN,0,257.3986874999996,TX,2006,48305,5858
4897,LYNN,0,248.54491499999958,TX,2007,48305,5853
4898,LYNN,0,230.15076749999957,TX,2008,48305,5848
4899,LYNN,0,250.94911499999947,TX,2009,48305,5843
4900,LYNN,0,259.4377124999994,TX,2010,48305,5914
4901,LYNN,0,283.54133249999967,TX,2011,48305,5886
4902,LYNN,0,343.2783299999994,TX,2012,48305,5796
4903,MADISON,0,2751.1485,TX,2006,48313,13275
4904,MADISON,0,3053.426984999995,TX,2007,48313,13361
4905,MADISON,0,2650.297844999999,TX,2008,48313,13447
4906,MADISON,0,2971.2797999999957,TX,2009,48313,13533
4907,MADISON,0,2984.9157,TX,2010,48313,13736
4908,MADISON,0,3493.7298825000016,TX,2011,48313,13749
4909,MADISON,0,3657.3936000000017,TX,2012,48313,13742
4910,MARION,0,592.5425999999994,TX,2006,48315,10773
4911,MARION,0,766.1107500000024,TX,2007,48315,10705
4912,MARION,0,751.7924700000023,TX,2008,48315,10636
4913,MARION,0,724.1187900000023,TX,2009,48315,10568
4914,MARION,0,795.709350000002,TX,2010,48315,10488
4915,MARION,0,830.9374500000023,TX,2011,48315,10477
4916,MARION,0,734.3971500000017,TX,2012,48315,10377
4917,MARTIN,0,318.59174999999937,TX,2006,48317,4334
4918,MARTIN,0,384.832162499999,TX,2007,48317,4459
4919,MARTIN,0,398.1269999999996,TX,2008,48317,4584
4920,MARTIN,0,404.92343999999963,TX,2009,48317,4709
4921,MARTIN,0,461.6680424999992,TX,2010,48317,4809
4922,MARTIN,0,509.7293249999994,TX,2011,48317,4885
4923,MARTIN,0,468.7855049999995,TX,2012,48317,4981
4924,MASON,0,349.38404999999955,TX,2006,48319,3880
4925,MASON,0,374.0004049999996,TX,2007,48319,3910
4926,MASON,0,396.2128949999997,TX,2008,48319,3939
4927,MASON,0,402.26564999999937,TX,2009,48319,3968
4928,MASON,0,435.04268249999876,TX,2010,48319,4010
