,County,Deaths,MME,State,Year,County Code,Population,MME_Per_Capita,Deaths_Per_100000
1820,JERSEY,0,8329.406460225104,IL,2011,17083,22852,0.3644935436821768,0.0
1821,JERSEY,0,8152.416787500094,IL,2012,17083,22683,0.359406462438835,0.0
1822,JO DAVIESS,0,1587.4796470000076,IL,2006,17085,23501,0.06754945095953396,0.0
1823,JO DAVIESS,0,1887.6972875000088,IL,2007,17085,23333,0.08090246807097282,0.0
1824,JO DAVIESS,0,1970.8893000000128,IL,2008,17085,23164,0.08508415213262013,0.0
1825,JO DAVIESS,0,1956.2836500000092,IL,2009,17085,22996,0.08507060575752344,0.0
1826,JO DAVIESS,0,2264.1922875000096,IL,2010,17085,22648,0.09997316705669416,0.0
1827,JO DAVIESS,0,2638.362667500021,IL,2011,17085,22635,0.11656119582505063,0.0
1828,JO DAVIESS,0,2675.138992500024,IL,2012,17085,22540,0.11868407242679786,0.0
1829,JOHNSON,0,890.3367135000017,IL,2006,17087,13060,0.06817279582695265,0.0
1830,JOHNSON,0,982.7994225000017,IL,2007,17087,13014,0.0755186278238821,0.0
1831,JOHNSON,0,1299.9809475000022,IL,2008,17087,12967,0.10025302286573627,0.0
1832,JOHNSON,0,1720.3239225000077,IL,2009,17087,12921,0.13314170130020955,0.0
1833,JOHNSON,0,2424.0955275000133,IL,2010,17087,12608,0.1922664599857244,0.0
1834,JOHNSON,0,2610.114667500012,IL,2011,17087,12854,0.20305855511903,0.0
1835,JOHNSON,0,2570.250097500015,IL,2012,17087,12860,0.1998639267107321,0.0
1836,KANE,20,35701.02839286556,IL,2006,17089,507039,0.070410813355315,3.9444697547920375
1837,KANE,27,33356.94448722736,IL,2007,17089,509401,0.06548268355819356,5.300342951819883
1838,KANE,22,33417.54952358963,IL,2008,17089,511762,0.06529900524773162,4.298873304387587
1839,KANE,28,37597.45088767774,IL,2009,17089,514123,0.0731292917991954,5.446167551344717
1840,KANE,25,45862.973668954844,IL,2010,17089,516144,0.08885693463249567,4.843609535323476
1841,KANE,43,50445.678108905166,IL,2011,17089,519211,0.09715833853463267,8.281796803226433
1842,KANE,41,55037.47014412934,IL,2012,17089,520885,0.1056614610597912,7.871219175057835
1843,KANKAKEE,0,18212.02499100057,IL,2006,17091,115635,0.1574957840705718,0.0
1844,KANKAKEE,0,18096.52601650052,IL,2007,17091,115180,0.15711517638913458,0.0
1845,KANKAKEE,15,18127.994284500444,IL,2008,17091,114726,0.15801121179593505,13.07462998797134
1846,KANKAKEE,13,19491.770243588115,IL,2009,17091,114271,0.17057495115635737,11.376464719832677
1847,KANKAKEE,0,23222.609617500977,IL,2010,17091,113419,0.2047506116038845,0.0
1848,KANKAKEE,11,26530.2600825012,IL,2011,17091,113513,0.23372001517448399,9.690520028542986
1849,KANKAKEE,0,30053.601153863412,IL,2012,17091,112980,0.2660081532471536,0.0
1850,KENDALL,0,9204.27924386264,IL,2006,17093,108857,0.08455385729776349,0.0
1851,KENDALL,0,10514.531980500233,IL,2007,17093,110433,0.0952118658417342,0.0
1852,KENDALL,11,10866.507277950284,IL,2008,17093,112009,0.09701459059495474,9.82063941290432
1853,KENDALL,0,12120.137895000362,IL,2009,17093,113584,0.10670638377764792,0.0
1854,KENDALL,0,15482.549722500518,IL,2010,17093,115377,0.13419095419798155,0.0
1855,KENDALL,11,16543.26079950045,IL,2011,17093,116813,0.14162174415091172,9.416760120876956
1856,KENDALL,0,18076.96605408805,IL,2012,17093,118257,0.1528616999762217,0.0
1857,KNOX,0,11824.025586000042,IL,2006,17095,54455,0.21713388276558704,0.0
1858,KNOX,0,12830.190366862593,IL,2007,17095,54107,0.23712625661860004,0.0
1859,KNOX,0,13579.382731950118,IL,2008,17095,53759,0.2525973833581376,0.0
1860,KNOX,0,13146.500670000083,IL,2009,17095,53410,0.24614305691818167,0.0
1861,KNOX,0,13183.722135000164,IL,2010,17095,52913,0.24915847022471158,0.0
1862,KNOX,0,13085.600051362757,IL,2011,17095,52699,0.24830831802050812,0.0
1863,KNOX,0,14087.613300450044,IL,2012,17095,52297,0.2693770828240634,0.0
1864,LA SALLE,18,21033.9226513633,IL,2006,17099,116416,0.1806789672498909,15.461792193512919
1865,LA SALLE,18,21257.072190500883,IL,2007,17099,115818,0.18353858804763407,15.541625654043413
1866,LA SALLE,15,24253.214172450957,IL,2008,17099,115220,0.21049482878363962,13.018573164381184
1867,LA SALLE,21,24751.756365001,IL,2009,17099,114622,0.21594245751252816,18.321090192109715
1868,LA SALLE,28,25546.687714088443,IL,2010,17099,113816,0.22445603178892637,24.601110564419763
1869,LA SALLE,24,26916.324279188408,IL,2011,17099,113521,0.23710436200516563,21.141462813047806
1870,LA SALLE,21,28757.716109513185,IL,2012,17099,112913,0.25468915102347106,18.59838991081629
1871,LAKE,52,93391.7885381772,IL,2006,17097,703930,0.13267198235361075,7.387098148963675
1872,LAKE,64,90755.63340336221,IL,2007,17097,703863,0.12893934388277578,9.09267854681948
1873,LAKE,72,92342.07964189947,IL,2008,17097,703797,0.1312055601855357,10.230222635220098
1874,LAKE,81,96706.45265836171,IL,2009,17097,703731,0.13741962860576232,11.510079845850191
1875,LAKE,90,114047.46592835395,IL,2010,17097,704192,0.16195507181046356,12.78060528946651
1876,LAKE,82,123604.27846805392,IL,2011,17097,701647,0.17616305416834094,11.68678837079044
1877,LAKE,69,131927.6880697649,IL,2012,17097,702213,0.18787417502917905,9.826078412105728
1878,LAWRENCE,0,2501.344009500006,IL,2006,17101,17641,0.1417915089564087,0.0
1879,LAWRENCE,0,2979.105487500004,IL,2007,17101,17495,0.1702832516433269,0.0
1880,LAWRENCE,0,2974.0562375000013,IL,2008,17101,17348,0.1714351070728615,0.0
1881,LAWRENCE,0,3379.8712500000056,IL,2009,17101,17202,0.19648129577956083,0.0
1882,LAWRENCE,0,3403.179900000004,IL,2010,17101,16940,0.2008960979929164,0.0
1883,LAWRENCE,0,4398.236130000013,IL,2011,17101,16899,0.2602660589383995,0.0
1884,LAWRENCE,0,4989.1380075000425,IL,2012,17101,16725,0.2983042156950698,0.0
1885,LEE,0,3430.406684999993,IL,2006,17103,36590,0.09375257406395171,0.0
1886,LEE,0,3818.316857999989,IL,2007,17103,36385,0.10494206013467058,0.0
1887,LEE,0,3887.1652770000055,IL,2008,17103,36179,0.10744258484203559,0.0
1888,LEE,0,4595.584335000013,IL,2009,17103,35974,0.1277473824150779,0.0
1889,LEE,0,4901.046480000051,IL,2010,17103,35976,0.13623100066711283,0.0
1890,LEE,0,5617.416667500085,IL,2011,17103,35597,0.15780590126977231,0.0
1891,LEE,0,5207.007352725064,IL,2012,17103,35207,0.14789693392578362,0.0
1892,LIVINGSTON,0,4224.945667499994,IL,2006,17105,40716,0.10376622623784246,0.0
1893,LIVINGSTON,0,5408.705758500074,IL,2007,17105,40282,0.13427103317859276,0.0
1894,LIVINGSTON,0,6068.043232500133,IL,2008,17105,39848,0.15227974383909187,0.0
1895,LIVINGSTON,0,6962.8079400001525,IL,2009,17105,39414,0.17665824174151704,0.0
1896,LIVINGSTON,0,7164.500235000201,IL,2010,17105,38856,0.18438594386967783,0.0
1897,LIVINGSTON,0,8409.60139500022,IL,2011,17105,38803,0.21672554686493878,0.0
1898,LIVINGSTON,0,9079.350615000189,IL,2012,17105,38510,0.23576605076603968,0.0
1899,LOGAN,0,3854.5495109999956,IL,2006,17107,31259,0.12331007105153702,0.0
1900,LOGAN,0,4438.629753000009,IL,2007,17107,31057,0.1429188187204176,0.0
1901,LOGAN,0,4763.813060500028,IL,2008,17107,30854,0.15439855644324976,0.0
1902,LOGAN,0,4874.512087500032,IL,2009,17107,30651,0.15903272609376634,0.0
1903,LOGAN,0,5071.775482500047,IL,2010,17107,30284,0.167473764446574,0.0
1904,LOGAN,0,6534.775087500072,IL,2011,17107,30269,0.21589002238263807,0.0
1905,LOGAN,0,6860.455353862577,IL,2012,17107,30357,0.22599253397445654,0.0
1906,MACON,0,17964.92536800047,IL,2006,17115,114763,0.15653934951160625,0.0
1907,MACON,0,20259.22764300095,IL,2007,17115,113941,0.17780454483461575,0.0
1908,MACON,0,23061.996047364057,IL,2008,17115,113119,0.20387376167897575,0.0
1909,MACON,0,23805.577825501427,IL,2009,17115,112298,0.2119857684509201,0.0
1910,MACON,0,24648.4005827266,IL,2010,17115,110784,0.222490617622821,0.0
1911,MACON,0,27498.36173636416,IL,2011,17115,110671,0.24846944309136232,0.0
1912,MACON,0,28697.72376022638,IL,2012,17115,110130,0.26058043911946227,0.0
1913,MACOUPIN,0,6267.899377500064,IL,2006,17117,49113,0.1276220018630518,0.0
1914,MACOUPIN,0,6630.30974250006,IL,2007,17117,48777,0.1359310687926699,0.0
1915,MACOUPIN,0,7242.496572500125,IL,2008,17117,48441,0.14951170645734244,0.0
1916,MACOUPIN,0,7873.485513862689,IL,2009,17117,48106,0.16366951136786864,0.0
1917,MACOUPIN,0,8564.117351587725,IL,2010,17117,47799,0.17916938328391233,0.0
1918,MACOUPIN,0,9879.93278636283,IL,2011,17117,47734,0.20697894134920244,0.0
1919,MACOUPIN,0,11229.681697500171,IL,2012,17117,47052,0.2386653425465479,0.0
1920,MADISON,30,51649.38289481799,IL,2006,17119,271538,0.19021051526791088,11.048177418998446
1921,MADISON,38,57586.65883613155,IL,2007,17119,270954,0.21253297178167346,14.024520767362725
1922,MADISON,32,65160.02857472001,IL,2008,17119,270369,0.24100406694081056,11.83567642740107
1923,MADISON,39,74551.3977499971,IL,2009,17119,269785,0.2763363335618996,14.455955668402616
1924,MADISON,57,80776.53728044852,IL,2010,17119,269346,0.29989878179163054,21.162371076607783
1925,MADISON,49,91796.85662045119,IL,2011,17119,268650,0.34169684206384215,18.239344872510703
1926,MADISON,56,95592.16104792673,IL,2012,17119,268103,0.3565501357609826,20.887494731502443
1927,MARION,0,6658.366281500063,IL,2006,17121,40300,0.16522000698511324,0.0
1928,MARION,0,8238.71879700014,IL,2007,17121,40077,0.20557224335654214,0.0
1929,MARION,0,8718.19070400016,IL,2008,17121,39854,0.2187532168414754,0.0
1930,MARION,0,9420.289350000116,IL,2009,17121,39631,0.23770001640130492,0.0
1931,MARION,10,9678.364282500153,IL,2010,17121,39419,0.24552536295949043,25.368477130317867
1932,MARION,0,10795.242870225202,IL,2011,17121,39140,0.2758110084370261,0.0
1933,MARION,0,11553.385578862704,IL,2012,17121,39009,0.296172308412487,0.0
1934,MARSHALL,0,1580.3646225000007,IL,2006,17123,13078,0.12084146065912224,0.0
1935,MARSHALL,0,1841.910385500004,IL,2007,17123,12949,0.14224344625067603,0.0
1936,MARSHALL,0,1413.189057000002,IL,2008,17123,12821,0.11022455791279948,0.0
1937,MARSHALL,0,1429.6534650000033,IL,2009,17123,12692,0.11264209462653665,0.0
1938,MARSHALL,0,1942.6627875,IL,2010,17123,12629,0.15382554339219257,0.0
1939,MARSHALL,0,2526.359827500013,IL,2011,17123,12477,0.20248135188747401,0.0
1940,MARSHALL,0,2617.3213275000176,IL,2012,17123,12252,0.21362400648873797,0.0
1941,MASON,0,1846.6988565000024,IL,2006,17125,15154,0.1218621391381815,0.0
1942,MASON,0,2615.4851385000034,IL,2007,17125,15016,0.17417988402370826,0.0
1943,MASON,0,2375.297218500008,IL,2008,17125,14878,0.15965164797015782,0.0
1944,MASON,0,2520.986452500009,IL,2009,17125,14741,0.17101868614748042,0.0
1945,MASON,0,2828.6607600000098,IL,2010,17125,14651,0.1930694669305856,0.0
1946,MASON,0,3358.7394300000115,IL,2011,17125,14469,0.2321334874559411,0.0
1947,MASON,0,3579.516000000005,IL,2012,17125,14320,0.2499662011173188,0.0
1948,MASSAC,0,3883.171038500011,IL,2006,17127,16030,0.24224398243917722,0.0
1949,MASSAC,0,4862.517517500044,IL,2007,17127,15869,0.30641612688260406,0.0
1950,MASSAC,0,5397.311816362549,IL,2008,17127,15709,0.34358086551419875,0.0
1951,MASSAC,0,5954.015988862565,IL,2009,17127,15548,0.3829441721676463,0.0
1952,MASSAC,0,6246.869877712593,IL,2010,17127,15380,0.40616839256908926,0.0
1953,MASSAC,0,7634.62478771263,IL,2011,17127,15279,0.499680920722078,0.0
1954,MASSAC,0,7687.193836125073,IL,2012,17127,15064,0.5103022992648084,0.0
1955,MCDONOUGH,0,4122.770474999973,IL,2006,17109,34446,0.11968793110956201,0.0
1956,MCDONOUGH,0,4247.126587724981,IL,2007,17109,34089,0.12458935691058642,0.0
1957,MCDONOUGH,0,3924.271017712491,IL,2008,17109,33732,0.11633674308408902,0.0
1958,MCDONOUGH,0,4304.408784300002,IL,2009,17109,33375,0.12897104971685397,0.0
1959,MCDONOUGH,0,4595.976806362525,IL,2010,17109,32628,0.1408598996678474,0.0
1960,MCDONOUGH,0,4970.176575000035,IL,2011,17109,32511,0.15287676709421535,0.0
1961,MCDONOUGH,0,5577.808965000058,IL,2012,17109,32550,0.17136125852534742,0.0
1962,MCHENRY,18,35460.042033002945,IL,2006,17111,308679,0.1148767555713312,5.831300477194755
1963,MCHENRY,16,35098.57940150289,IL,2007,17111,308597,0.11373597086654402,5.18475552257475
1964,MCHENRY,26,35930.666752502766,IL,2008,17111,308515,0.11646327326873172,8.427467059948464
1965,MCHENRY,31,39838.67837411535,IL,2009,17111,308433,0.12916477281651234,10.050805199184264
1966,MCHENRY,32,49837.515495004765,IL,2010,17111,309061,0.1612546244754426,10.353943072726743
1967,MCHENRY,27,55235.37523886701,IL,2011,17111,308433,0.17908386988054784,8.75392710896694
1968,MCHENRY,40,64319.0043955544,IL,2012,17111,308180,0.20870596533050295,12.97942760724252
1969,MCLEAN,0,11193.522677950315,IL,2006,17113,170477,0.06566001676443342,0.0
1970,MCLEAN,13,11315.917744812888,IL,2007,17113,170758,0.06626874140487057,7.613113294838309
1971,MCLEAN,15,12415.556083312958,IL,2008,17113,171040,0.0725886113383592,8.769878391019644
1972,MCLEAN,19,13984.0154874755,IL,2009,17113,171321,0.08162464314051109,11.090292491871983
1973,MCLEAN,12,17021.85470816316,IL,2010,17113,169810,0.10024059070822189,7.066721630057122
1974,MCLEAN,10,19239.62898588816,IL,2011,17113,170893,0.11258289681782262,5.851614753091115
1975,MCLEAN,24,21211.621067925815,IL,2012,17113,172718,0.12281071496847934,13.895482810129806
1976,MENARD,0,1020.192936000002,IL,2006,17129,12986,0.07856098382873879,0.0
1977,MENARD,0,866.3586150000017,IL,2007,17129,12925,0.06702968007736956,0.0
1978,MENARD,0,906.4678439999999,IL,2008,17129,12864,0.07046547294776119,0.0
1979,MENARD,0,752.4904538625003,IL,2009,17129,12803,0.05877454142486139,0.0
1980,MENARD,0,784.8108975000008,IL,2010,17129,12696,0.06181560314272218,0.0
1981,MENARD,0,1044.4026450000024,IL,2011,17129,12697,0.08225585925809265,0.0
1982,MENARD,0,1278.967155000002,IL,2012,17129,12690,0.10078543380614674,0.0
1983,MERCER,0,814.8617625000044,IL,2006,17131,16839,0.0483913393016215,0.0
1984,MERCER,0,880.6417275000067,IL,2007,17131,16727,0.05264791818616648,0.0
1985,MERCER,0,1024.5293325000086,IL,2008,17131,16614,0.061666626489708,0.0
1986,MERCER,0,1134.299925000006,IL,2009,17131,16501,0.06874128386158451,0.0
1987,MERCER,0,1086.221662500006,IL,2010,17131,16410,0.06619266681901316,0.0
1988,MERCER,0,1135.5209775000067,IL,2011,17131,16316,0.06959554900098104,0.0
1989,MERCER,0,1256.5408575000074,IL,2012,17131,16163,0.07774180891542458,0.0
1990,MONROE,0,4384.505541500004,IL,2006,17133,32322,0.1356508118773592,0.0
1991,MONROE,0,4736.840971500029,IL,2007,17133,32485,0.14581625277820623,0.0
1992,MONROE,0,5431.0622780000685,IL,2008,17133,32647,0.16635716231200626,0.0
1993,MONROE,0,6824.752586812561,IL,2009,17133,32810,0.2080083080406145,0.0
1994,MONROE,0,7568.414538862611,IL,2010,17133,32997,0.2293667466394706,0.0
1995,MONROE,0,8401.962660900137,IL,2011,17133,33214,0.25296449271090915,0.0
1996,MONROE,0,8849.213617725121,IL,2012,17133,33261,0.26605374515874813,0.0
1997,MONTGOMERY,0,4422.502233000017,IL,2006,17135,30741,0.14386331716600037,0.0
1998,MONTGOMERY,0,5315.627610000077,IL,2007,17135,30565,0.1739122398167864,0.0
1999,MONTGOMERY,0,6277.714399500133,IL,2008,17135,30389,0.20657851194511612,0.0
2000,MONTGOMERY,0,7196.692605000164,IL,2009,17135,30212,0.23820642807494252,0.0
2001,MONTGOMERY,0,7765.033482937726,IL,2010,17135,30095,0.2580173943491519,0.0
2002,MONTGOMERY,0,8808.474736800224,IL,2011,17135,29860,0.29499245602144086,0.0
2003,MONTGOMERY,0,9452.964193612697,IL,2012,17135,29614,0.31920592265863096,0.0
2004,MORGAN,0,5772.024750000044,IL,2006,17137,36382,0.1586505620911452,0.0
2005,MORGAN,0,6583.291374000076,IL,2007,17137,36188,0.18191918243616878,0.0
2006,MORGAN,0,6736.439772000081,IL,2008,17137,35993,0.18715971916761817,0.0
2007,MORGAN,0,7453.5101250001235,IL,2009,17137,35798,0.20821023870048952,0.0
2008,MORGAN,0,9230.43364226266,IL,2010,17137,35505,0.2599755989934561,0.0
2009,MORGAN,0,9977.319949087632,IL,2011,17137,35479,0.2812176202567049,0.0
2010,MORGAN,0,10293.928734525103,IL,2012,17137,35313,0.2915053587779317,0.0
2011,MOULTRIE,0,1139.2136805000043,IL,2006,17139,14982,0.07603882529034871,0.0
2012,MOULTRIE,0,1593.4252935000045,IL,2007,17139,14955,0.10654799689067232,0.0
2013,MOULTRIE,0,1852.6558155000039,IL,2008,17139,14928,0.12410609696543434,0.0
2014,MOULTRIE,0,2493.3556800000038,IL,2009,17139,14901,0.16732807731024787,0.0
2015,MOULTRIE,0,2639.462302500007,IL,2010,17139,14860,0.17762195844549172,0.0
2016,MOULTRIE,0,2597.752155000006,IL,2011,17139,14855,0.17487392494109769,0.0
2017,MOULTRIE,0,2618.3475075000047,IL,2012,17139,14873,0.17604703203792138,0.0
2018,OGLE,0,4862.201037500043,IL,2006,17141,54697,0.08889337692195262,0.0
2019,OGLE,0,5422.238933362576,IL,2007,17141,54363,0.09974134858934526,0.0
2020,OGLE,0,5609.1209955001095,IL,2008,17141,54028,0.10381877906826292,0.0
2021,OGLE,0,6115.769137500143,IL,2009,17141,53694,0.11390041973963838,0.0
2022,OGLE,0,6142.1985750001795,IL,2010,17141,53423,0.11497292505101135,0.0
2023,OGLE,0,6663.5563275001905,IL,2011,17141,53070,0.12556164174675316,0.0
2024,OGLE,0,7297.728397725175,IL,2012,17141,52786,0.13825121050515618,0.0
2025,PEORIA,14,29757.758799314062,IL,2006,17143,191226,0.1556156526796255,7.3211801742440885
2026,PEORIA,11,31865.900412089286,IL,2007,17143,190535,0.1672443404733476,5.773217519090981
2027,PEORIA,18,31216.37409536413,IL,2008,17143,189843,0.16443257900140712,9.481518939334082
2028,PEORIA,22,33515.03294703937,IL,2009,17143,189151,0.1771866548262466,11.630919212692504
2029,PEORIA,17,36729.79645725248,IL,2010,17143,186221,0.19723767167640857,9.128938197088406
2030,PEORIA,30,40222.40983837809,IL,2011,17143,186741,0.2153914236208336,16.065031246485777
2031,PEORIA,23,41579.0390116531,IL,2012,17143,187314,0.22197507400222674,12.278847283171574
2032,PERRY,0,4000.911228862492,IL,2006,17145,22814,0.17537087879646235,0.0
2033,PERRY,0,4382.703187725008,IL,2007,17145,22671,0.19331759462418985,0.0
2034,PERRY,0,4830.6584625000405,IL,2008,17145,22528,0.21442908658114526,0.0
2035,PERRY,0,4772.11878750003,IL,2009,17145,22386,0.21317425120611228,0.0
2036,PERRY,0,5411.974252500053,IL,2010,17145,22315,0.24252629408469875,0.0
2037,PERRY,0,6042.447420000066,IL,2011,17145,22262,0.2714242844308717,0.0
2038,PERRY,0,6480.792210000059,IL,2012,17145,21844,0.29668523210035064,0.0
2039,PIATT,0,1243.9738725000036,IL,2006,17147,16753,0.07425379767802803,0.0
2040,PIATT,0,1623.9521025000067,IL,2007,17147,16721,0.0971205132767183,0.0
2041,PIATT,0,2006.726280000009,IL,2008,17147,16688,0.12024965723873496,0.0
2042,PIATT,0,2096.2158975000084,IL,2009,17147,16656,0.12585350009005813,0.0
2043,PIATT,0,2086.3799250000047,IL,2010,17147,16709,0.12486563678257255,0.0
2044,PIATT,0,2535.2756625000156,IL,2011,17147,16677,0.15202228593272266,0.0
2045,PIATT,0,2515.7611875000243,IL,2012,17147,16500,0.15247037500000146,0.0
2046,PIKE,0,2040.1828470000091,IL,2006,17149,16835,0.12118698229878284,0.0
2047,PIKE,0,2238.296625000005,IL,2007,17149,16728,0.1338053936513633,0.0
2048,PIKE,0,2523.6592093124946,IL,2008,17149,16621,0.15183558205357647,0.0
2049,PIKE,0,2824.819226587493,IL,2009,17149,16514,0.17105602680074442,0.0
2050,PIKE,0,3103.4290499999847,IL,2010,17149,16394,0.18930273575698334,0.0
2051,PIKE,0,3325.253257499996,IL,2011,17149,16346,0.20342917273339017,0.0
2052,PIKE,0,3475.5140250000068,IL,2012,17149,16233,0.21410176954352286,0.0
2053,POPE,0,614.1076499999998,IL,2006,17151,4699,0.13068900829963817,0.0
2054,POPE,0,749.5164375000007,IL,2007,17151,4654,0.1610477949076065,0.0
2055,POPE,0,604.5181124999998,IL,2008,17151,4610,0.13113191160520604,0.0
2056,POPE,0,612.0679499999992,IL,2009,17151,4566,0.13404904730617592,0.0
2057,POPE,0,800.5564875000024,IL,2010,17151,4470,0.17909541107382604,0.0
2058,POPE,0,635.0308125000004,IL,2011,17151,4494,0.14130636682242997,0.0
2059,POPE,0,734.8266825000003,IL,2012,17151,4454,0.1649812937808712,0.0
2060,PULASKI,0,747.6806225000007,IL,2006,17153,6431,0.11626195342870482,0.0
2061,PULASKI,0,954.2677875000024,IL,2007,17153,6349,0.1503020613482442,0.0
2062,PULASKI,0,987.2663625000027,IL,2008,17153,6268,0.15750899210274452,0.0
2063,PULASKI,0,1473.5758875000065,IL,2009,17153,6186,0.23821142701261017,0.0
2064,PULASKI,0,1734.4808700000076,IL,2010,17153,6122,0.28331931885005024,0.0
2065,PULASKI,0,1923.8473425000104,IL,2011,17153,5981,0.32165981315833647,0.0
2066,PULASKI,0,2036.8490325000146,IL,2012,17153,5957,0.341925303424545,0.0
2067,PUTNAM,0,582.6881219999998,IL,2006,17155,6148,0.09477685783994792,0.0
2068,PUTNAM,0,615.9276149999996,IL,2007,17155,6108,0.10083949165029463,0.0
2069,PUTNAM,0,552.4521299999999,IL,2008,17155,6069,0.09102852694018783,0.0
2070,PUTNAM,0,530.5589624999993,IL,2009,17155,6029,0.08800115483496422,0.0
2071,PUTNAM,0,468.76676249999895,IL,2010,17155,6012,0.07797185004990002,0.0
2072,PUTNAM,0,533.1052649999991,IL,2011,17155,5975,0.08922263849372371,0.0
2073,PUTNAM,0,640.0115999999996,IL,2012,17155,5910,0.1082929949238578,0.0
2074,RANDOLPH,0,5966.226268500059,IL,2006,17157,34283,0.17402871010413495,0.0
2075,RANDOLPH,0,7540.450737225104,IL,2007,17157,34107,0.22108220415824034,0.0
2076,RANDOLPH,0,8128.932957262632,IL,2008,17157,33931,0.2395724546067794,0.0
2077,RANDOLPH,0,8339.223292500126,IL,2009,17157,33754,0.24705881651063952,0.0
2078,RANDOLPH,0,8951.123287500195,IL,2010,17157,33463,0.2674931502704538,0.0
2079,RANDOLPH,0,10201.13496000026,IL,2011,17157,33419,0.3052495574373937,0.0
2080,RANDOLPH,0,10225.77521250016,IL,2012,17157,33073,0.30918801477036134,0.0
2081,RICHLAND,0,3765.7831094999956,IL,2006,17159,16448,0.22895082134606004,0.0
2082,RICHLAND,0,4143.456223499994,IL,2007,17159,16391,0.2527884951192724,0.0
2083,RICHLAND,0,4623.150619500009,IL,2008,17159,16334,0.2830384853373337,0.0
2084,RICHLAND,0,4708.96172250001,IL,2009,17159,16277,0.28930157415371444,0.0
2085,RICHLAND,0,4701.514777500014,IL,2010,17159,16194,0.2903244891626537,0.0
2086,RICHLAND,0,4911.099240000035,IL,2011,17159,16189,0.3033602594354213,0.0
2087,RICHLAND,0,5359.051860000072,IL,2012,17159,16133,0.3321794991632103,0.0
2088,ROCK ISLAND,0,13784.432860499845,IL,2006,17161,150636,0.09150822419939353,0.0
2089,ROCK ISLAND,0,13865.876019362473,IL,2007,17161,150096,0.09238005023026911,0.0
2090,ROCK ISLAND,11,15435.237039862568,IL,2008,17161,149555,0.10320776329686449,7.355153622413159
2091,ROCK ISLAND,11,17428.776622500252,IL,2009,17161,149015,0.11695988069993123,7.381807200617388
2092,ROCK ISLAND,0,19669.34929500059,IL,2010,17161,147616,0.13324672999539744,0.0
2093,ROCK ISLAND,13,20612.69853386325,IL,2011,17161,147462,0.1397831206267598,8.815830519048975
2094,ROCK ISLAND,10,21923.620177725872,IL,2012,17161,147699,0.14843445235056346,6.770526543849315
2095,SAINT CLAIR,0,34480.985683402425,IL,2006,17163,275629,0.125099266344987,0.0
2096,SAINT CLAIR,0,38173.84869244047,IL,2007,17163,274413,0.13911093385677964,0.0
2097,SAINT CLAIR,0,42679.6672663162,IL,2008,17163,273197,0.15622304515172641,0.0
2098,SAINT CLAIR,0,47742.29963272912,IL,2009,17163,271981,0.17553542207995823,0.0
2099,SAINT CLAIR,0,53373.237300455,IL,2010,17163,270342,0.19742858046642772,0.0
2100,SAINT CLAIR,0,60638.63669318126,IL,2011,17163,270006,0.22458255258468796,0.0
2101,SAINT CLAIR,0,64257.38038950554,IL,2012,17163,268646,0.23918979024257028,0.0
2102,SALINE,0,11725.88699772519,IL,2006,17165,25618,0.4577206260334605,0.0
2103,SALINE,0,11874.290098862757,IL,2007,17165,25481,0.46600565514943515,0.0
2104,SALINE,0,12251.864008362727,IL,2008,17165,25343,0.4834417396662876,0.0
2105,SALINE,0,12883.539937725192,IL,2009,17165,25206,0.5111298872381652,0.0
2106,SALINE,0,13937.12130750027,IL,2010,17165,24901,0.559701269326544,0.0
2107,SALINE,0,16174.206169087733,IL,2011,17165,24903,0.6494882612170314,0.0
2108,SALINE,0,16404.448014975278,IL,2012,17165,24910,0.6585486959042665,0.0
2109,SANGAMON,0,32268.43212993895,IL,2006,17167,200722,0.16076181051374014,0.0
2110,SANGAMON,19,34797.24423446457,IL,2007,17167,200404,0.17363547750775718,9.480848685654978
2111,SANGAMON,0,40469.19217005327,IL,2008,17167,200086,0.20225898948478788,0.0
2112,SANGAMON,11,45602.48278245378,IL,2009,17167,199768,0.2282772154822283,5.506387409394898
2113,SANGAMON,0,53004.21929839278,IL,2010,17167,197767,0.26801346684933675,0.0
2114,SANGAMON,21,62995.80589339347,IL,2011,17167,199016,0.3165363884983794,10.551915423885518
2115,SANGAMON,35,56413.252109254514,IL,2012,17167,199390,0.2829291945897714,17.55353829178996
2116,SCHUYLER,0,1907.4035895000025,IL,2006,17169,7915,0.24098592413139638,0.0
2117,SCHUYLER,0,1678.8999315000028,IL,2007,17169,7831,0.2143915121312735,0.0
2118,SCHUYLER,0,1641.5904450000012,IL,2008,17169,7746,0.21192750387296685,0.0
2119,SCHUYLER,0,1660.0935750000021,IL,2009,17169,7662,0.21666582811276458,0.0
2120,SCHUYLER,0,1652.3152875000021,IL,2010,17169,7535,0.21928537325812902,0.0
2121,SCHUYLER,0,1973.4945529500064,IL,2011,17169,7462,0.26447260157464575,0.0
2122,SCHUYLER,0,2038.004907037502,IL,2012,17169,7455,0.2733742330030184,0.0
2123,SCOTT,0,72.63060000000004,IL,2006,17171,5533,0.013126802819446963,0.0
2124,SCOTT,0,96.96490800000004,IL,2007,17171,5484,0.017681420131291037,0.0
2125,SCOTT,0,2.1189,IL,2008,17171,5435,0.00038986200551977923,0.0
2126,SHELBY,0,1112.3499300000058,IL,2006,17173,22724,0.04895044578419318,0.0
